latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
46.11960800277778,7.0211639916666675,999.7597,13.92111,71,2022,-786408.385
46.11960786666667,7.0211646638888885,999.7986,13.92139,71,2022,-786648.061
46.119608230555556,7.021164805555555,999.7347,13.92167,71,2022,-786888.807
46.11960851944445,7.021165536111111,999.7439,13.92194,71,2022,-787129.308
46.119609236111124,7.021166258333333,999.666,13.92222,71,2022,-787368.491
46.11961010833333,7.0211666472222225,999.5787,13.92250,71,2022,-787604.920
46.11961041388889,7.0211674027777775,999.5974,13.92278,71,2022,-787843.819
46.11961063333334,7.021168133333334,999.577,13.92306,71,2022,-788080.550
46.11961073333333,7.021168875,999.5789,13.92333,71,2022,-788321.755
46.11961044166667,7.021169486111111,999.6047,13.92361,71,2022,-788560.979
46.11961043055556,7.021169969444444,999.5815,13.92389,71,2022,-788798.926
46.11961003333334,7.021170463888888,999.6685,13.92417,71,2022,-789039.241
46.11961014166666,7.021170780555556,999.6167,13.92444,71,2022,-789279.300
46.119610444444454,7.021170949999999,999.5586,13.92472,71,2022,-789518.726
46.11961086111111,7.021171183333333,999.4666,13.92500,71,2022,-789758.430
46.11961114166667,7.021171563888889,999.4301,13.92528,71,2022,-789998.584
46.11961077222223,7.021172008333333,999.5645,13.92556,71,2022,-790236.396
46.11960932222223,7.021172208333334,999.8576,13.92583,71,2022,-790472.744
46.11960812777778,7.021172411111111,999.9821,13.92611,71,2022,-790711.739
46.11960795277778,7.021172899999999,1000.0002,13.92639,71,2022,-790951.925
46.11960790277778,7.021173663888889,1000.0242,13.92667,71,2022,-791191.518
46.11960832222222,7.021174138888889,1000.0077,13.92694,71,2022,-791430.857
46.11960789444445,7.021174591666667,1000.0995,13.92722,71,2022,-791669.965
46.119607980555564,7.021175002777778,1000.1261,13.92750,71,2022,-791909.835
46.119608666666664,7.021175341666666,1000.0743,13.92778,71,2022,-792147.749
46.11960751388889,7.021175433333333,1000.2345,13.92806,71,2022,-792384.453
46.11960728333333,7.021175336111111,1000.273,13.92833,71,2022,-792622.954
46.119605686111115,7.021175358333332,1000.4395,13.92861,71,2022,-792861.850
46.119605308333334,7.021175597222222,1000.5243,13.92889,71,2022,-793103.934
46.11960555833333,7.021175791666667,1000.4744,13.92917,71,2022,-793344.165
46.11960583611111,7.021175988888888,1000.3912,13.92944,71,2022,-793580.052
46.11960624444445,7.021176047222222,1000.3163,13.92972,71,2022,-793821.714
